Cow,Start,End,Steps,Motion Index,Lying Time,Standing Time,Transitions,Transitions Up,Transitions Down
2062,2019-06-08 08:30:00,2019-06-08 08:45:00,2,14,0:11:15,0:03:45,5,2,3
2062,2019-06-08 08:45:00,2019-06-08 09:00:00,10,19,0:00:12,0:14:48,3,1,2
2062,2019-06-08 09:00:00,2019-06-08 09:15:00,5,23,0:06:51,0:08:09,5,2,3
2062,2019-06-08 09:15:00,2019-06-08 09:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 09:30:00,2019-06-08 09:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 09:45:00,2019-06-08 10:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 10:00:00,2019-06-08 10:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 10:15:00,2019-06-08 10:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-08 10:30:00,2019-06-08 10:45:00,3,17,0:11:38,0:03:22,3,1,2
2062,2019-06-08 10:45:00,2019-06-08 11:00:00,10,26,0:00:26,0:14:34,5,2,3
2062,2019-06-08 11:00:00,2019-06-08 11:15:00,8,19,0:00:55,0:14:05,12,6,6
2062,2019-06-08 11:15:00,2019-06-08 11:30:00,13,37,0:01:11,0:13:49,5,2,3
2062,2019-06-08 11:30:00,2019-06-08 11:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 11:45:00,2019-06-08 12:00:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-08 12:00:00,2019-06-08 12:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-08 12:15:00,2019-06-08 12:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-08 12:30:00,2019-06-08 12:45:00,9,25,0:05:57,0:09:03,8,4,4
2062,2019-06-08 12:45:00,2019-06-08 13:00:00,17,30,0:01:00,0:14:00,7,3,4
2062,2019-06-08 13:00:00,2019-06-08 13:15:00,8,32,0:00:51,0:14:09,11,5,6
2062,2019-06-08 13:15:00,2019-06-08 13:30:00,10,31,0:02:06,0:12:54,2,1,1
2062,2019-06-08 13:30:00,2019-06-08 13:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 13:45:00,2019-06-08 14:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 14:00:00,2019-06-08 14:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 14:15:00,2019-06-08 14:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 14:30:00,2019-06-08 14:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-08 14:45:00,2019-06-08 15:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 15:00:00,2019-06-08 15:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-08 15:15:00,2019-06-08 15:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-08 15:30:00,2019-06-08 15:45:00,6,19,0:07:19,0:07:41,2,1,1
2062,2019-06-08 15:45:00,2019-06-08 16:00:00,14,27,0:00:35,0:14:25,4,2,2
2062,2019-06-08 16:00:00,2019-06-08 16:15:00,10,19,0:01:28,0:13:32,10,5,5
2062,2019-06-08 16:15:00,2019-06-08 16:30:00,16,26,0:01:03,0:13:57,10,5,5
2062,2019-06-08 16:30:00,2019-06-08 16:45:00,11,18,0:00:04,0:14:56,1,0,1
2062,2019-06-08 16:45:00,2019-06-08 17:00:00,4,10,0:00:00,0:15:00,0,0,0
2062,2019-06-08 17:00:00,2019-06-08 17:15:00,11,29,0:00:26,0:14:34,5,2,3
2062,2019-06-08 17:15:00,2019-06-08 17:30:00,16,40,0:00:52,0:14:08,8,4,4
2062,2019-06-08 17:30:00,2019-06-08 17:45:00,21,42,0:00:01,0:14:59,1,0,1
2062,2019-06-08 17:45:00,2019-06-08 18:00:00,1,12,0:10:09,0:04:51,2,1,1
2062,2019-06-08 18:00:00,2019-06-08 18:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 18:15:00,2019-06-08 18:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-08 18:30:00,2019-06-08 18:45:00,2,14,0:13:53,0:01:07,1,0,1
2062,2019-06-08 18:45:00,2019-06-08 19:00:00,12,31,0:02:12,0:12:48,14,7,7
2062,2019-06-08 19:00:00,2019-06-08 19:15:00,8,21,0:01:47,0:13:13,10,5,5
2062,2019-06-08 19:15:00,2019-06-08 19:30:00,6,15,0:10:47,0:04:13,1,0,1
2062,2019-06-08 19:30:00,2019-06-08 19:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 19:45:00,2019-06-08 20:00:00,15,34,0:06:23,0:08:37,7,3,4
2062,2019-06-08 20:00:00,2019-06-08 20:15:00,9,14,0:00:55,0:14:05,7,3,4
2062,2019-06-08 20:15:00,2019-06-08 20:30:00,17,37,0:01:33,0:13:27,2,1,1
2062,2019-06-08 20:30:00,2019-06-08 20:45:00,15,32,0:00:17,0:14:43,5,2,3
2062,2019-06-08 20:45:00,2019-06-08 21:00:00,10,23,0:00:00,0:15:00,0,0,0
2062,2019-06-08 21:00:00,2019-06-08 21:15:00,7,26,0:04:43,0:10:17,1,0,1
2062,2019-06-08 21:15:00,2019-06-08 21:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-08 21:30:00,2019-06-08 21:45:00,0,6,0:15:00,0:00:00,0,0,0
2062,2019-06-08 21:45:00,2019-06-08 22:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 22:00:00,2019-06-08 22:15:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-08 22:15:00,2019-06-08 22:30:00,7,27,0:01:03,0:13:57,0,0,0
2062,2019-06-08 22:30:00,2019-06-08 22:45:00,9,16,0:10:14,0:04:46,2,1,1
2062,2019-06-08 22:45:00,2019-06-08 23:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 23:00:00,2019-06-08 23:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-08 23:15:00,2019-06-08 23:30:00,0,6,0:15:00,0:00:00,0,0,0
2062,2019-06-08 23:30:00,2019-06-08 23:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-08 23:45:00,2019-06-09 00:00:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-09 00:00:00,2019-06-09 00:15:00,13,65,0:07:33,0:07:27,1,0,1
2062,2019-06-09 00:15:00,2019-06-09 00:30:00,0,13,0:15:00,0:00:00,0,0,0
2062,2019-06-09 00:30:00,2019-06-09 00:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 00:45:00,2019-06-09 01:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 01:00:00,2019-06-09 01:15:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-09 01:15:00,2019-06-09 01:30:00,0,9,0:15:00,0:00:00,0,0,0
2062,2019-06-09 01:30:00,2019-06-09 01:45:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-09 01:45:00,2019-06-09 02:00:00,3,9,0:12:46,0:02:14,0,0,0
2062,2019-06-09 02:00:00,2019-06-09 02:15:00,3,7,0:09:02,0:05:58,1,0,1
2062,2019-06-09 02:15:00,2019-06-09 02:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 02:30:00,2019-06-09 02:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 02:45:00,2019-06-09 03:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 03:00:00,2019-06-09 03:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 03:15:00,2019-06-09 03:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 03:30:00,2019-06-09 03:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 03:45:00,2019-06-09 04:00:00,0,8,0:14:57,0:00:03,0,0,0
2062,2019-06-09 04:00:00,2019-06-09 04:15:00,10,18,0:09:53,0:05:07,2,1,1
2062,2019-06-09 04:15:00,2019-06-09 04:30:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-09 04:30:00,2019-06-09 04:45:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-09 04:45:00,2019-06-09 05:00:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-09 05:00:00,2019-06-09 05:15:00,2,14,0:09:52,0:05:08,0,0,0
2062,2019-06-09 05:15:00,2019-06-09 05:30:00,12,30,0:01:45,0:13:15,1,0,1
2062,2019-06-09 05:30:00,2019-06-09 05:45:00,12,39,0:01:08,0:13:52,4,2,2
2062,2019-06-09 05:45:00,2019-06-09 06:00:00,2,4,0:00:00,0:15:00,0,0,0
2062,2019-06-09 06:00:00,2019-06-09 06:15:00,7,14,0:00:00,0:15:00,0,0,0
2062,2019-06-09 06:15:00,2019-06-09 06:30:00,21,26,0:00:50,0:14:10,7,3,4
2062,2019-06-09 06:30:00,2019-06-09 06:45:00,11,20,0:00:28,0:14:32,5,2,3
2062,2019-06-09 06:45:00,2019-06-09 07:00:00,7,17,0:00:11,0:14:49,3,1,2
2062,2019-06-09 07:00:00,2019-06-09 07:15:00,13,23,0:02:44,0:12:16,14,7,7
2062,2019-06-09 07:15:00,2019-06-09 07:30:00,8,26,0:04:54,0:10:06,3,1,2
2062,2019-06-09 07:30:00,2019-06-09 07:45:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-09 07:45:00,2019-06-09 08:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-09 08:00:00,2019-06-09 08:15:00,0,6,0:15:00,0:00:00,0,0,0
2062,2019-06-09 08:15:00,2019-06-09 08:30:00,0,13,0:14:59,0:00:01,0,0,0
2062,2019-06-09 08:30:00,2019-06-09 08:45:00,7,17,0:01:16,0:13:44,12,6,6
2062,2019-06-09 08:45:00,2019-06-09 09:00:00,12,26,0:00:57,0:14:03,4,2,2
2062,2019-06-09 09:00:00,2019-06-09 09:15:00,20,36,0:01:37,0:13:23,8,4,4
2062,2019-06-09 09:15:00,2019-06-09 09:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 09:30:00,2019-06-09 09:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 09:45:00,2019-06-09 10:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 10:00:00,2019-06-09 10:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-09 10:15:00,2019-06-09 10:30:00,0,7,0:15:00,0:00:00,0,0,0
2062,2019-06-09 10:30:00,2019-06-09 10:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 10:45:00,2019-06-09 11:00:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-09 11:00:00,2019-06-09 11:15:00,11,22,0:06:17,0:08:43,3,1,2
2062,2019-06-09 11:15:00,2019-06-09 11:30:00,8,20,0:00:10,0:14:50,1,0,1
2062,2019-06-09 11:30:00,2019-06-09 11:45:00,3,5,0:00:00,0:15:00,0,0,0
2062,2019-06-09 11:45:00,2019-06-09 12:00:00,7,26,0:00:51,0:14:09,5,2,3
2062,2019-06-09 12:00:00,2019-06-09 12:15:00,6,13,0:07:40,0:07:20,3,1,2
2062,2019-06-09 12:15:00,2019-06-09 12:30:00,0,7,0:15:00,0:00:00,0,0,0
2062,2019-06-09 12:30:00,2019-06-09 12:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-09 12:45:00,2019-06-09 13:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 13:00:00,2019-06-09 13:15:00,1,14,0:12:00,0:03:00,0,0,0
2062,2019-06-09 13:15:00,2019-06-09 13:30:00,18,27,0:00:13,0:14:47,2,1,1
2062,2019-06-09 13:30:00,2019-06-09 13:45:00,13,31,0:00:39,0:14:21,7,3,4
2062,2019-06-09 13:45:00,2019-06-09 14:00:00,10,20,0:01:23,0:13:37,1,0,1
2062,2019-06-09 14:00:00,2019-06-09 14:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 14:15:00,2019-06-09 14:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 14:30:00,2019-06-09 14:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 14:45:00,2019-06-09 15:00:00,8,22,0:02:47,0:12:13,0,0,0
2062,2019-06-09 15:00:00,2019-06-09 15:15:00,19,26,0:00:01,0:14:59,1,0,1
2062,2019-06-09 15:15:00,2019-06-09 15:30:00,8,28,0:00:00,0:15:00,0,0,0
2062,2019-06-09 15:30:00,2019-06-09 15:45:00,13,16,0:00:00,0:15:00,0,0,0
2062,2019-06-09 15:45:00,2019-06-09 16:00:00,17,26,0:00:01,0:14:59,1,0,1
2062,2019-06-09 16:00:00,2019-06-09 16:15:00,19,38,0:00:10,0:14:50,3,1,2
2062,2019-06-09 16:15:00,2019-06-09 16:30:00,11,17,0:00:14,0:14:46,1,0,1
2062,2019-06-09 16:30:00,2019-06-09 16:45:00,23,36,0:00:00,0:15:00,0,0,0
2062,2019-06-09 16:45:00,2019-06-09 17:00:00,8,35,0:09:15,0:05:45,3,1,2
2062,2019-06-09 17:00:00,2019-06-09 17:15:00,12,26,0:00:02,0:14:58,2,1,1
2062,2019-06-09 17:15:00,2019-06-09 17:30:00,10,19,0:00:00,0:15:00,0,0,0
2062,2019-06-09 17:30:00,2019-06-09 17:45:00,14,33,0:00:49,0:14:11,8,4,4
2062,2019-06-09 17:45:00,2019-06-09 18:00:00,5,21,0:08:51,0:06:09,1,0,1
2062,2019-06-09 18:00:00,2019-06-09 18:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-09 18:15:00,2019-06-09 18:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 18:30:00,2019-06-09 18:45:00,2,15,0:12:29,0:02:31,0,0,0
2062,2019-06-09 18:45:00,2019-06-09 19:00:00,13,28,0:00:07,0:14:53,2,1,1
2062,2019-06-09 19:00:00,2019-06-09 19:15:00,14,32,0:00:50,0:14:10,6,3,3
2062,2019-06-09 19:15:00,2019-06-09 19:30:00,12,17,0:00:04,0:14:56,2,1,1
2062,2019-06-09 19:30:00,2019-06-09 19:45:00,16,22,0:00:00,0:15:00,0,0,0
2062,2019-06-09 19:45:00,2019-06-09 20:00:00,15,62,0:00:12,0:14:48,2,1,1
2062,2019-06-09 20:00:00,2019-06-09 20:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 20:15:00,2019-06-09 20:30:00,3,13,0:09:16,0:05:44,0,0,0
2062,2019-06-09 20:30:00,2019-06-09 20:45:00,14,29,0:00:00,0:15:00,0,0,0
2062,2019-06-09 20:45:00,2019-06-09 21:00:00,23,64,0:00:47,0:14:13,7,3,4
2062,2019-06-09 21:00:00,2019-06-09 21:15:00,19,45,0:04:38,0:10:22,1,0,1
2062,2019-06-09 21:15:00,2019-06-09 21:30:00,3,22,0:09:49,0:05:11,0,0,0
2062,2019-06-09 21:30:00,2019-06-09 21:45:00,17,27,0:00:00,0:15:00,0,0,0
2062,2019-06-09 21:45:00,2019-06-09 22:00:00,4,21,0:11:12,0:03:48,2,1,1
2062,2019-06-09 22:00:00,2019-06-09 22:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-09 22:15:00,2019-06-09 22:30:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-09 22:30:00,2019-06-09 22:45:00,2,13,0:09:19,0:05:41,0,0,0
2062,2019-06-09 22:45:00,2019-06-09 23:00:00,4,13,0:13:11,0:01:49,1,0,1
2062,2019-06-09 23:00:00,2019-06-09 23:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-09 23:15:00,2019-06-09 23:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-09 23:30:00,2019-06-09 23:45:00,1,15,0:10:40,0:04:20,2,1,1
2062,2019-06-09 23:45:00,2019-06-10 00:00:00,6,15,0:11:45,0:03:15,1,0,1
2062,2019-06-10 00:00:00,2019-06-10 00:15:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-06-10 00:15:00,2019-06-10 00:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 00:30:00,2019-06-10 00:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 00:45:00,2019-06-10 01:00:00,1,16,0:10:58,0:04:02,0,0,0
2062,2019-06-10 01:00:00,2019-06-10 01:15:00,11,20,0:06:29,0:08:31,1,0,1
2062,2019-06-10 01:15:00,2019-06-10 01:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 01:30:00,2019-06-10 01:45:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-10 01:45:00,2019-06-10 02:00:00,0,13,0:15:00,0:00:00,0,0,0
2062,2019-06-10 02:00:00,2019-06-10 02:15:00,8,28,0:01:47,0:13:13,1,0,1
2062,2019-06-10 02:15:00,2019-06-10 02:30:00,8,12,0:04:23,0:10:37,1,0,1
2062,2019-06-10 02:30:00,2019-06-10 02:45:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-10 02:45:00,2019-06-10 03:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 03:00:00,2019-06-10 03:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-10 03:15:00,2019-06-10 03:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 03:30:00,2019-06-10 03:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-10 03:45:00,2019-06-10 04:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-10 04:00:00,2019-06-10 04:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 04:15:00,2019-06-10 04:30:00,0,7,0:15:00,0:00:00,0,0,0
2062,2019-06-10 04:30:00,2019-06-10 04:45:00,1,33,0:12:30,0:02:30,1,0,1
2062,2019-06-10 04:45:00,2019-06-10 05:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 05:00:00,2019-06-10 05:15:00,7,16,0:06:55,0:08:05,0,0,0
2062,2019-06-10 05:15:00,2019-06-10 05:30:00,10,15,0:00:00,0:15:00,0,0,0
2062,2019-06-10 05:30:00,2019-06-10 05:45:00,9,14,0:00:00,0:15:00,0,0,0
2062,2019-06-10 05:45:00,2019-06-10 06:00:00,13,19,0:00:00,0:15:00,0,0,0
2062,2019-06-10 06:00:00,2019-06-10 06:15:00,6,8,0:00:01,0:14:59,1,0,1
2062,2019-06-10 06:15:00,2019-06-10 06:30:00,13,23,0:00:00,0:15:00,0,0,0
2062,2019-06-10 06:30:00,2019-06-10 06:45:00,11,14,0:00:03,0:14:57,1,0,1
2062,2019-06-10 06:45:00,2019-06-10 07:00:00,16,36,0:01:47,0:13:13,15,7,8
2062,2019-06-10 07:00:00,2019-06-10 07:15:00,14,23,0:00:00,0:15:00,0,0,0
2062,2019-06-10 07:15:00,2019-06-10 07:30:00,4,10,0:10:00,0:05:00,1,0,1
2062,2019-06-10 07:30:00,2019-06-10 07:45:00,3,16,0:09:28,0:05:32,0,0,0
2062,2019-06-10 07:45:00,2019-06-10 08:00:00,10,27,0:01:38,0:13:22,2,1,1
2062,2019-06-10 08:00:00,2019-06-10 08:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-10 08:15:00,2019-06-10 08:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 08:30:00,2019-06-10 08:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 08:45:00,2019-06-10 09:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 09:00:00,2019-06-10 09:15:00,9,28,0:03:50,0:11:10,3,1,2
2062,2019-06-10 09:15:00,2019-06-10 09:30:00,13,20,0:00:26,0:14:34,1,0,1
2062,2019-06-10 09:30:00,2019-06-10 09:45:00,16,39,0:00:01,0:14:59,1,0,1
2062,2019-06-10 09:45:00,2019-06-10 10:00:00,18,34,0:00:11,0:14:49,1,0,1
2062,2019-06-10 10:00:00,2019-06-10 10:15:00,10,14,0:00:00,0:15:00,0,0,0
2062,2019-06-10 10:15:00,2019-06-10 10:30:00,7,11,0:00:01,0:14:59,1,0,1
2062,2019-06-10 10:30:00,2019-06-10 10:45:00,12,29,0:00:22,0:14:38,5,2,3
2062,2019-06-10 10:45:00,2019-06-10 11:00:00,11,15,0:00:03,0:14:57,1,0,1
2062,2019-06-10 11:00:00,2019-06-10 11:15:00,9,25,0:07:27,0:07:33,3,1,2
2062,2019-06-10 11:15:00,2019-06-10 11:30:00,5,25,0:07:11,0:07:49,1,0,1
2062,2019-06-10 11:30:00,2019-06-10 11:45:00,15,32,0:00:01,0:14:59,1,0,1
2062,2019-06-10 11:45:00,2019-06-10 12:00:00,13,22,0:00:00,0:15:00,0,0,0
2062,2019-06-10 12:00:00,2019-06-10 12:15:00,22,75,0:04:13,0:10:47,1,0,1
2062,2019-06-10 12:15:00,2019-06-10 12:30:00,24,43,0:03:26,0:11:34,0,0,0
2062,2019-06-10 12:30:00,2019-06-10 12:45:00,11,25,0:00:22,0:14:38,3,1,2
2062,2019-06-10 12:45:00,2019-06-10 13:00:00,19,43,0:00:00,0:15:00,0,0,0
2062,2019-06-10 13:00:00,2019-06-10 13:15:00,13,35,0:02:09,0:12:51,1,0,1
2062,2019-06-10 13:15:00,2019-06-10 13:30:00,1,14,0:12:49,0:02:11,1,0,1
2062,2019-06-10 13:30:00,2019-06-10 13:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 13:45:00,2019-06-10 14:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 14:00:00,2019-06-10 14:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 14:15:00,2019-06-10 14:30:00,0,2,0:15:00,0:00:00,0,0,0
2062,2019-06-10 14:30:00,2019-06-10 14:45:00,9,29,0:03:45,0:11:15,4,2,2
2062,2019-06-10 14:45:00,2019-06-10 15:00:00,16,17,0:00:00,0:15:00,0,0,0
2062,2019-06-10 15:00:00,2019-06-10 15:15:00,15,31,0:00:34,0:14:26,2,1,1
2062,2019-06-10 15:15:00,2019-06-10 15:30:00,11,46,0:00:45,0:14:15,1,0,1
2062,2019-06-10 15:30:00,2019-06-10 15:45:00,2,13,0:13:45,0:01:15,1,0,1
2062,2019-06-10 15:45:00,2019-06-10 16:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 16:00:00,2019-06-10 16:15:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-10 16:15:00,2019-06-10 16:30:00,6,29,0:11:13,0:03:47,1,0,1
2062,2019-06-10 16:30:00,2019-06-10 16:45:00,9,20,0:00:14,0:14:46,2,1,1
2062,2019-06-10 16:45:00,2019-06-10 17:00:00,15,23,0:00:00,0:15:00,0,0,0
2062,2019-06-10 17:00:00,2019-06-10 17:15:00,24,53,0:00:01,0:14:59,1,0,1
2062,2019-06-10 17:15:00,2019-06-10 17:30:00,13,25,0:00:18,0:14:42,3,1,2
2062,2019-06-10 17:30:00,2019-06-10 17:45:00,5,16,0:10:19,0:04:41,1,0,1
2062,2019-06-10 17:45:00,2019-06-10 18:00:00,0,3,0:15:00,0:00:00,0,0,0
2062,2019-06-10 18:00:00,2019-06-10 18:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-10 18:15:00,2019-06-10 18:30:00,5,15,0:08:48,0:06:12,0,0,0
2062,2019-06-10 18:30:00,2019-06-10 18:45:00,15,31,0:00:16,0:14:44,7,3,4
2062,2019-06-10 18:45:00,2019-06-10 19:00:00,18,23,0:00:33,0:14:27,4,2,2
2062,2019-06-10 19:00:00,2019-06-10 19:15:00,13,24,0:00:35,0:14:25,4,2,2
2062,2019-06-10 19:15:00,2019-06-10 19:30:00,12,49,0:05:25,0:09:35,11,5,6
2062,2019-06-10 19:30:00,2019-06-10 19:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 19:45:00,2019-06-10 20:00:00,21,53,0:01:27,0:13:33,7,3,4
2062,2019-06-10 20:00:00,2019-06-10 20:15:00,20,40,0:00:09,0:14:51,3,1,2
2062,2019-06-10 20:15:00,2019-06-10 20:30:00,22,71,0:01:36,0:13:24,19,9,10
2062,2019-06-10 20:30:00,2019-06-10 20:45:00,18,21,0:00:00,0:15:00,0,0,0
2062,2019-06-10 20:45:00,2019-06-10 21:00:00,19,70,0:00:16,0:14:44,8,4,4
2062,2019-06-10 21:00:00,2019-06-10 21:15:00,11,32,0:00:23,0:14:37,4,2,2
2062,2019-06-10 21:15:00,2019-06-10 21:30:00,5,22,0:14:23,0:00:37,2,1,1
2062,2019-06-10 21:30:00,2019-06-10 21:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 21:45:00,2019-06-10 22:00:00,7,28,0:06:18,0:08:42,1,0,1
2062,2019-06-10 22:00:00,2019-06-10 22:15:00,3,10,0:14:39,0:00:21,2,1,1
2062,2019-06-10 22:15:00,2019-06-10 22:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 22:30:00,2019-06-10 22:45:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-10 22:45:00,2019-06-10 23:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-10 23:00:00,2019-06-10 23:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-10 23:15:00,2019-06-10 23:30:00,5,23,0:06:42,0:08:18,0,0,0
2062,2019-06-10 23:30:00,2019-06-10 23:45:00,8,13,0:07:47,0:07:13,1,0,1
2062,2019-06-10 23:45:00,2019-06-11 00:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-11 00:00:00,2019-06-11 00:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-11 00:15:00,2019-06-11 00:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 00:30:00,2019-06-11 00:45:00,9,38,0:05:13,0:09:47,2,1,1
2062,2019-06-11 00:45:00,2019-06-11 01:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 01:00:00,2019-06-11 01:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 01:15:00,2019-06-11 01:30:00,0,10,0:13:03,0:01:57,0,0,0
2062,2019-06-11 01:30:00,2019-06-11 01:45:00,3,8,0:10:42,0:04:18,2,1,1
2062,2019-06-11 01:45:00,2019-06-11 02:00:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 02:00:00,2019-06-11 02:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 02:15:00,2019-06-11 02:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 02:30:00,2019-06-11 02:45:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 02:45:00,2019-06-11 03:00:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-11 03:00:00,2019-06-11 03:15:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 03:15:00,2019-06-11 03:30:00,0,13,0:10:41,0:04:19,0,0,0
2062,2019-06-11 03:30:00,2019-06-11 03:45:00,6,15,0:12:36,0:02:24,1,0,1
2062,2019-06-11 03:45:00,2019-06-11 04:00:00,0,4,0:15:00,0:00:00,0,0,0
2062,2019-06-11 04:00:00,2019-06-11 04:15:00,0,1,0:15:00,0:00:00,0,0,0
2062,2019-06-11 04:15:00,2019-06-11 04:30:00,0,0,0:15:00,0:00:00,0,0,0
2062,2019-06-11 04:30:00,2019-06-11 04:45:00,0,0,0:15:00,0:00:00,0,0,0
